"age","gender","height","weight","weekly_km","country","shoe_brand","marathons_xp","personal_best","injured_prev_mth","injured_prev_qtr","injured_prev_hy"
22,"Female",168,74,39,"Australia","Nike",2,292,0,0,0
36,"Male",158,71,28,"Australia","Adidas",5,259,0,0,0
34,"Male",187,88,66,"Australia","Asics",0,NA,0,0,1
25,"Male",151,56,19,"Australia","Saucony",1,242,0,0,0
25,"Male",160,62,30,"Japan","Asics",3,NA,0,1,1
37,"Female",154,66,19,"Australia","Asics",4,272,0,1,1
26,"Female",163,71,70,"Australia","Nike",2,346,1,1,1
20,"Male",170,70,25,"Australia","Asics",1,246,0,0,0
23,"Female",165,68,60,"Australia","Adidas",0,NA,0,0,1
24,"Male",165,58,15,"Australia","Asics",0,NA,0,0,0
20,"Male",152,58,80,"Germany","Nike",3,242,0,1,1
21,"Male",180,80,14,"Australia","Asics",0,NA,0,0,0
23,"Female",140,50,37,"Australia","Brooks",2,255,0,0,0
27,"Female",161,70,53,"UK","Asics",1,269,0,0,0
46,"Male",176,82,22,"Japan","Adidas",4,348,1,1,1
21,"Male",168,69,30,"Australia","Asics",3,229,0,0,1
30,"Female",178,70,47,"Australia","Asics",4,276,0,0,0
37,"Female",163,67,69,"Australia","Adidas",2,325,0,0,1
21,"Female",183,85,47,"Australia","Adidas",2,203,0,0,0
32,"Male",154,59,42,"Australia","Nike",0,NA,0,0,0
30,"Female",169,67,64,"Kenya","Asics",3,311,0,0,0
27,"Female",179,999,45,"Australia","Adidas",0,NA,1,1,1
37,"Male",172,72,31,"Kenya","Asics",3,288,0,0,0
27,"Female",194,85,43,"Australia","Asics",5,286,0,0,1
27,"Female",168,71,45,"Australia","Nike",2,285,0,0,0
35,"Female",175,71,30,"Australia","Adidas",2,354,0,0,0
27,"Male",165,63,22,"Australia","Brooks",2,325,0,0,0
23,"Male",153,62,11,"Japan","Asics",3,241,0,0,0
30,"Female",179,74,96,"Australia","Asics",1,304,0,0,0
34,"Male",166,70,32,"Australia","Brooks",1,300,0,0,0
30,"Male",158,65,28,"Australia","Adidas",3,308,0,0,0
24,"Male",177,70,30,"UK","Brooks",1,277,0,0,0
50,"Male",178,85,24,"Australia","Asics",2,400,0,0,0
28,"Female",163,63,78,"Australia","Asics",3,325,0,0,0
26,"Male",168,71,13,"Australia","Saucony",3,265,0,0,0
27,"Female",169,63,32,"Australia","Saucony",1,306,0,0,0
20,"Male",168,68,30,"Australia","Brooks",2,253,0,0,0
23,"Male",184,91,57,"Australia","Brooks",1,271,1,1,1
27,"Female",185,77,26,"Australia","Brooks",1,316,0,0,0
36,"Male",158,62,38,"UK","Nike",2,303,0,1,1
25,"Male",181,83,52,"Australia","Brooks",4,280,0,0,0
22,"Female",149,55,81,"Australia","Saucony",1,322,0,0,1
28,"Female",169,70,54,"Australia","Nike",3,357,0,0,0
33,"Female",163,62,15,"Australia","Brooks",0,NA,0,0,0
22,"Female",178,80,42,"UK","Nike",2,335,0,0,0
23,"Female",161,66,45,"Australia","Adidas",0,NA,0,0,0
31,"Male",171,73,41,"Australia","Brooks",3,328,0,0,0
33,"Female",181,77,35,NA,"Saucony",1,348,0,0,0
39,"Female",182,77,53,"Australia","Brooks",6,280,0,0,1
40,"Male",174,76,44,"Australia",NA,5,337,0,1,1
25,"Male",160,70,21,"Australia","Saucony",1,292,0,0,0
27,"Male",176,77,40,"Australia","Asics",4,314,0,1,1
23,"Male",165,65,20,"Japan","Brooks",2,264,0,0,0
20,"Male",168,68,28,"UK","Asics",1,307,0,0,0
36,"Female",172,76,5,"Australia","Nike",3,309,0,0,0
39,"Male",165,67,36,"Kenya","Asics",2,294,0,0,0
25,"Male",173,74,46,"Australia","Nike",5,224,0,0,0
19,"Male",175,79,47,"Australia","Saucony",0,NA,0,0,0
20,"Male",165,71,8,"Australia","Nike",0,NA,0,0,0
20,"Male",175,77,22,"Australia","Adidas",5,221,0,0,0
28,"Female",172,69,14,"Australia","Saucony",2,276,0,0,0
19,"Male",159,61,69,"UK","Adidas",4,264,0,0,0
21,"Male",159,65,59,"Australia","Saucony",2,255,0,0,0
18,"Male",174,73,5,"Australia","Nike",1,176,1,1,1
25,"Female",141,52,22,"Australia","Nike",2,289,0,0,0
25,"Male",142,55,63,"Australia","Nike",3,263,0,0,0
33,"Male",179,79,21,"Australia","Asics",0,NA,0,0,0
25,"Female",164,71,20,"Australia","Nike",4,293,0,0,0
30,"Female",159,65,46,"Australia","Brooks",0,NA,0,0,1
38,"Male",158,59,48,"Australia","Nike",3,323,0,0,0
31,"Female",182,83,24,"Australia","Brooks",2,275,0,0,0
21,"Female",146,55,27,"Australia","Asics",0,NA,0,0,0
20,"Male",160,60,31,"Kenya","Adidas",3,289,0,0,0
25,"Male",141,52,52,"Australia","Nike",0,NA,0,1,1
29,"Male",165,70,26,"Australia","Nike",4,276,0,0,0
39,"Female",168,72,50,"Germany","Asics",2,342,1,1,1
31,"Female",152,61,54,"Kenya","Nike",3,NA,0,0,0
27,"Female",174,81,39,"Australia","Asics",2,288,0,0,0
18,"Female",165,65,51,"Australia","Asics",4,241,0,0,1
37,"Female",165,72,69,"Australia","Nike",4,288,0,0,0
23,"Female",181,75,66,"Australia","Adidas",1,311,0,1,1
27,"Female",168,69,66,"Australia","Brooks",1,306,0,0,0
20,"Female",178,80,80,"Australia","Nike",0,NA,0,0,0
32,"Male",160,68,18,"Australia","Adidas",1,264,0,0,0
38,"Female",166,72,25,"Australia","Brooks",3,299,0,0,0
27,"Female",177,77,44,"Australia","Brooks",1,287,0,0,0
26,"Female",156,58,28,"Australia","Brooks",0,NA,0,0,0
25,"Male",173,76,63,"Australia","Saucony",1,340,1,1,1
40,"Male",160,67,52,"Australia","Nike",4,262,1,1,1
29,"Female",175,72,32,"Japan","Nike",1,244,0,0,0
36,"Male",169,76,44,"Australia","Asics",2,328,0,0,0
25,"Female",171,70,42,"Australia","Saucony",1,282,0,0,0
37,"Male",164,66,44,"Australia","Nike",2,332,0,0,0
31,"Male",177,76,72,"Japan","Asics",2,309,0,0,0
50,"Female",160,69,44,"Australia","Brooks",4,396,0,0,0
44,"Female",177,82,37,"Australia","Brooks",4,335,0,0,1
25,"Male",162,71,72,"Australia","Nike",2,235,0,0,0
30,"Female",182,76,75,"Australia","Saucony",1,268,0,0,0
29,"Female",163,71,32,"Australia","Brooks",2,288,0,0,0
20,"Male",171,68,32,"Australia","Asics",2,267,0,0,1
20,"Female",162,61,40,"Australia","Saucony",1,237,0,0,0
19,"Female",141,49,32,"USA","Adidas",1,205,0,0,0
19,"Male",145,56,31,"Australia","Adidas",1,274,0,0,0
28,"Male",171,75,37,"Australia","Saucony",3,276,0,0,0
25,"Female",191,92,49,"USA","Adidas",2,262,0,0,0
28,"Male",165,71,30,"Kenya","Nike",2,245,0,0,0
38,"Male",162,68,51,"Australia","Nike",2,297,0,0,0
37,"Male",174,74,29,"Australia","Asics",3,268,0,0,0
42,"Female",190,86,50,"Australia","Asics",3,398,0,0,0
22,"Female",173,73,50,"Australia","Brooks",1,300,0,0,0
25,"Male",166,71,33,"Australia","Nike",1,284,0,1,1
44,"Male",182,84,36,"Australia","Saucony",1,335,0,0,0
26,"Male",165,71,51,"Australia","Asics",1,240,0,0,0
29,"Female",142,53,51,"Australia","Saucony",1,264,0,0,0
28,"Male",169,74,40,"Japan","Adidas",1,244,0,0,0
28,"Male",170,69,14,"Australia","Adidas",1,295,0,0,0
30,"Male",176,81,68,"Japan","Asics",2,312,0,0,0
23,"Female",165,67,29,"Australia","Saucony",2,248,0,0,0
24,"Female",182,76,31,"Australia","Brooks",3,263,0,0,0
23,"Female",181,75,12,"Australia","Nike",2,296,0,0,0
35,"Female",178,79,17,"Germany","Saucony",2,328,0,0,0
20,"Female",167,68,123,"Australia","Asics",1,193,0,0,0
36,"Male",161,68,35,"Australia","Nike",2,318,0,0,0
36,"Female",166,69,14,"Australia","Saucony",3,327,0,0,1
35,"Female",165,71,59,"Australia","Adidas",2,276,0,0,0
29,"Female",162,63,63,"Australia","Saucony",2,282,0,0,1
33,"Male",181,84,31,"Australia","Nike",1,349,0,0,0
29,"Female",176,80,20,"Australia","Adidas",3,278,0,0,0
44,"Female",173,73,80,"Australia","Adidas",4,291,0,1,1
45,"Male",149,60,50,"Australia","Adidas",2,379,0,0,0
35,"Male",161,73,50,"Australia","Brooks",4,304,0,0,0
29,"Male",148,60,23,"Australia","Adidas",4,341,0,0,0
32,"Female",168,74,99,"Australia","Saucony",1,351,0,1,1
27,"Male",158,61,36,"Australia","Adidas",3,287,0,0,0
32,"Male",163,71,25,"USA","Brooks",1,283,0,1,1
41,"Female",168,72,19,"Australia","Nike",2,325,0,0,0
42,"Male",166,65,27,"Australia","Brooks",1,391,0,0,1
29,"Female",164,68,62,"Australia","Saucony",1,260,0,0,0
27,"Female",178,83,49,"Australia","Brooks",3,233,0,0,0
20,"Female",188,83,34,"Australia","Saucony",1,296,0,0,0
31,"Female",148,51,129,"Australia","Asics",0,NA,0,0,0
21,"Male",185,84,50,"Australia","Saucony",1,270,0,0,0
24,"Male",166,72,74,"Germany","Nike",0,NA,0,0,0
31,"Female",171,69,28,"USA","Brooks",1,354,0,0,0
35,"Male",177,74,50,"Australia","Asics",2,330,0,0,0
26,"Male",170,73,28,"UK","Adidas",2,227,0,0,0
33,"Female",174,72,48,"Australia","Brooks",2,298,0,0,0
36,"Female",151,61,47,"Australia","Saucony",2,258,1,1,1
28,"Female",168,70,47,"Australia","Adidas",3,291,0,0,0
23,"Male",159,59,29,"Australia","Asics",2,305,0,0,0
22,"Male",164,65,33,"Australia","Nike",5,242,0,0,0
32,"Female",161,66,30,"USA","Adidas",2,312,0,0,0
30,"Female",167,67,32,"Japan","Nike",2,278,0,0,1
26,"Male",164,67,36,"Australia","Saucony",1,255,0,0,0
24,"Female",167,69,45,"Australia","Asics",3,277,0,0,0
22,"Male",173,77,38,NA,"Asics",4,233,0,0,0
29,"Female",180,76,9,"Australia","Nike",1,224,0,0,0
20,"Female",162,75,78,"Australia","Adidas",0,NA,0,0,0
30,"Male",142,52,29,"USA","Nike",5,281,0,0,1
32,"Male",170,69,39,"Australia","Saucony",0,NA,0,0,1
28,"Male",149,58,97,"Australia","Adidas",4,296,0,0,0
37,"Male",174,72,48,"Australia","Nike",6,331,0,0,0
28,"Female",179,84,67,"USA","Saucony",2,369,0,0,0
31,"Male",182,76,34,"UK","Asics",2,274,0,0,1
38,"Female",169,75,101,"Australia","Asics",1,347,0,0,1
30,"Male",175,70,35,"Australia","Brooks",3,291,0,0,0
22,"Male",170,67,41,"UK","Brooks",2,259,0,0,0
39,"Male",178,81,46,"Australia","Saucony",2,356,0,1,1
21,"Male",161,70,62,"UK","Asics",3,359,1,1,1
25,"Female",176,80,22,"UK","Nike",3,248,0,0,0
21,"Female",159,61,6,"Australia","Asics",3,268,0,0,0
25,"Male",172,71,32,"Australia","Asics",2,211,0,0,0
36,"Male",161,71,22,"Kenya","Asics",2,394,1,1,1
24,"Female",148,58,51,"Australia","Saucony",2,271,0,0,0
23,"Female",146,54,29,"Australia","Brooks",2,218,0,0,0
39,"Female",164,70,19,"Australia","Brooks",7,260,0,0,0
27,"Male",175,78,17,"Australia","Nike",2,330,0,0,0
31,"Male",154,60,29,"Australia","Saucony",3,255,0,0,0
22,"Male",163,69,21,"Japan","Nike",5,282,0,0,0
23,"Female",176,77,36,"Australia","Brooks",0,NA,0,0,1
36,"Female",179,80,56,"Australia","Nike",4,317,0,0,0
46,"Male",178,75,13,"Australia","Adidas",2,350,0,0,0
21,"Female",177,77,19,"Australia","Adidas",1,243,0,0,0
27,"Male",176,75,20,"Australia","Brooks",2,260,0,0,0
34,"Male",188,91,27,"Australia","Saucony",3,324,0,0,1
46,"Female",172,77,60,"Australia",NA,5,321,0,0,0
39,"Female",176,77,57,"Australia","Saucony",1,342,0,0,0
23,"Male",166,71,53,"Australia","Nike",3,267,0,0,0
19,"Female",167,73,14,"Australia","Brooks",0,NA,0,0,0
37,"Female",181,81,36,"USA","Brooks",3,365,0,0,0
28,"Male",170,74,72,"Australia","Saucony",0,NA,0,0,1
45,"Male",163,68,18,"Australia","Nike",4,352,0,0,0
22,"Male",167,68,49,"Australia","Nike",1,326,0,0,0
42,"Female",183,80,84,"Australia","Adidas",2,299,0,0,0
44,"Female",149,53,47,"Australia","Brooks",5,301,0,1,1
30,"Female",167,72,70,"Australia","Asics",4,288,0,0,0
23,"Female",145,51,48,"Australia","Brooks",1,320,0,0,0
20,"Female",147,58,91,"Japan","Adidas",2,261,0,0,0
33,"Male",156,999,26,"Australia","Nike",2,318,0,0,0
18,"Male",201,90,20,"Australia","Saucony",3,189,1,1,1
22,"Female",162,71,36,"Australia","Asics",1,265,0,0,0
25,"Male",183,74,24,"Australia","Nike",2,292,0,0,0
23,"Female",149,58,59,"Australia","Asics",0,NA,0,0,0
20,"Male",178,78,43,"Australia","Asics",1,247,0,0,0
23,"Female",173,71,30,"Australia","Adidas",2,288,0,0,0
28,"Male",167,66,43,"Australia","Asics",2,295,0,1,1
44,"Female",161,67,46,"Japan","Saucony",3,323,1,1,1
26,"Female",171,70,56,"Australia","Asics",1,273,0,0,0
20,"Male",165,72,41,"Australia","Brooks",2,240,1,1,1
30,"Female",147,50,48,"Australia","Brooks",1,271,0,0,0
50,"Female",172,73,24,"Australia","Nike",9,408,0,0,1
41,"Female",189,94,49,"Australia","Asics",2,396,0,0,0
28,"Female",167,69,53,"Australia","Saucony",2,319,0,0,0
19,"Female",165,73,22,"Australia","Adidas",3,276,0,0,0
32,"Female",170,73,31,"Australia","Saucony",1,320,1,1,1
28,"Female",169,76,40,"Australia","Adidas",2,292,0,0,0
23,"Female",171,72,39,"Australia","Saucony",3,245,0,0,1
34,"Male",174,73,13,"Australia","Asics",8,303,0,0,1
28,"Female",168,67,80,"Australia","Brooks",1,291,0,0,0
33,"Female",167,74,32,"Japan","Saucony",2,306,0,0,0
36,"Female",179,73,34,"Australia","Adidas",4,305,0,0,1
34,"Female",190,85,24,"Australia","Saucony",4,298,0,0,0
31,"Male",169,71,50,"Australia","Asics",4,386,0,0,0
34,"Female",143,52,41,"Australia","Asics",0,NA,0,0,0
32,"Male",149,60,62,"Australia","Asics",1,266,0,0,0
40,"Male",173,78,62,"Australia","Adidas",3,225,0,0,0
23,"Female",184,85,88,"Australia","Adidas",4,273,0,0,0
20,"Male",151,59,27,"Australia","Saucony",0,NA,0,0,0
29,"Female",156,64,41,"Australia","Asics",2,276,0,0,0
25,"Male",154,57,32,"UK","Adidas",3,244,1,1,1
38,"Female",159,64,24,"Australia","Saucony",4,266,0,0,1
41,"Female",176,75,41,"Australia","Brooks",2,284,0,0,1
29,"Female",169,74,27,"Australia","Asics",0,NA,0,1,1
38,"Male",172,69,54,"Germany","Asics",3,368,0,0,1
42,"Female",175,76,36,"Australia","Adidas",4,296,0,0,1
24,"Female",163,64,34,"Australia","Adidas",2,285,0,0,0
39,"Female",196,86,58,"Australia","Adidas",3,309,0,0,0
26,"Female",147,56,40,"UK","Saucony",2,224,0,0,0
21,"Male",161,64,37,"Australia","Brooks",1,309,0,0,0
27,"Female",168,69,26,"Australia","Saucony",2,313,0,0,0
33,"Female",169,75,32,"Australia","Adidas",1,237,0,0,0
22,"Female",176,76,32,"Australia","Brooks",0,NA,0,0,0
31,"Male",174,80,31,"Australia","Saucony",0,NA,0,0,0
28,"Male",174,75,35,"Australia","Nike",2,299,1,1,1
28,"Male",172,75,59,"Australia","Nike",3,311,0,0,0
22,"Female",158,60,20,"Australia","Saucony",2,221,0,0,0
23,"Male",151,58,74,"Kenya","Asics",3,342,0,0,1
27,"Male",142,53,37,"Kenya","Brooks",1,274,0,0,0
28,"Male",171,75,16,"Australia","Asics",1,321,0,0,1
33,"Male",174,70,35,"Kenya","Brooks",1,308,0,0,1
36,"Female",160,63,46,"Australia","Nike",2,300,0,0,0
28,"Female",160,62,33,"Germany","Saucony",1,251,0,0,0
35,"Female",172,75,39,"Australia","Brooks",4,313,0,0,0
35,"Female",135,45,99,"Australia","Asics",2,324,0,0,0
38,"Female",172,68,41,"Australia","Brooks",2,341,0,0,0
21,"Female",172,74,5,"Germany","Nike",3,225,1,1,1
30,"Male",154,61,33,"Australia","Brooks",4,299,0,0,0
29,"Male",175,70,66,"Australia","Brooks",0,NA,0,0,0
28,"Female",137,51,16,"Australia","Saucony",1,267,0,0,0
31,"Female",184,79,13,"Australia","Saucony",4,253,0,0,0
19,"Female",151,56,28,"Australia","Brooks",2,337,0,0,0
45,"Female",158,68,20,"Australia","Adidas",4,344,0,0,1
28,"Male",151,64,35,"Australia","Adidas",1,233,1,1,1
40,"Male",176,76,17,"Kenya","Asics",3,346,0,0,0
19,"Female",163,65,35,"Kenya","Brooks",0,NA,0,0,0
20,"Male",170,65,27,"Japan","Adidas",2,312,1,1,1
28,"Female",161,71,83,"Australia","Asics",2,287,0,0,0
20,"Male",178,71,30,"Australia","Saucony",3,220,0,0,0
32,"Female",194,80,26,"Australia","Nike",4,261,0,0,0
25,"Male",151,60,41,"UK","Brooks",2,280,0,0,1
19,"Male",173,74,30,"Australia","Nike",2,258,0,0,0
43,"Female",171,74,71,"Australia","Brooks",2,352,0,0,1
26,"Male",168,73,31,"Australia","Brooks",3,302,0,0,0
41,"Male",180,75,19,"USA","Adidas",3,412,0,1,1
19,"Male",163,63,49,"Australia","Nike",1,220,0,0,0
32,"Male",177,74,36,"Australia","Asics",5,289,0,0,1
35,"Male",155,66,51,"Australia","Adidas",2,300,0,0,0
44,"Male",178,74,19,"Australia","Saucony",3,338,0,0,0
37,"Male",181,76,60,"Germany","Nike",2,310,0,1,1
36,"Female",180,84,59,"Australia","Adidas",2,308,0,0,0
28,"Male",152,57,47,"Australia","Nike",1,367,0,0,0
19,"Male",171,68,69,"Australia","Saucony",0,NA,0,0,0
27,"Male",155,67,53,"Australia","Saucony",1,273,0,1,1
28,"Male",169,73,82,"Australia","Asics",3,255,0,0,0
18,"Female",163,69,84,"Australia","Nike",0,NA,0,0,0
22,"Male",164,67,50,"Australia","Adidas",2,282,0,0,0
26,"Female",174,75,47,"USA","Adidas",1,293,0,0,1
21,"Female",173,76,64,"USA","Adidas",3,241,0,0,1
40,"Female",164,64,47,"Australia","Nike",4,307,0,0,0
33,"Female",158,60,75,"USA","Nike",1,319,0,0,0
34,"Male",162,69,59,"Australia","Nike",1,322,0,1,1
19,"Female",164,72,29,"Australia","Nike",3,211,0,0,0
27,"Male",176,79,51,"Australia","Saucony",4,251,1,1,1
28,"Female",164,73,33,"Germany","Saucony",2,270,0,0,0
23,"Male",158,59,14,"Germany","Adidas",3,279,0,0,1
22,"Female",163,72,70,"Australia","Nike",2,236,0,0,0
30,"Female",182,80,36,"Australia","Adidas",3,292,0,0,0
30,"Male",174,73,85,"Australia","Adidas",0,NA,0,0,0
23,"Female",185,79,55,"Australia","Nike",3,240,0,0,0
26,"Male",181,80,39,"Australia","Adidas",3,288,0,0,0
27,"Male",146,58,27,"Australia","Saucony",2,285,0,0,0
18,"Male",155,63,36,"Australia","Brooks",2,248,0,0,0
21,"Male",159,71,31,"Australia","Nike",1,NA,0,0,0
31,"Female",169,72,70,"Australia","Adidas",1,269,0,0,0
23,"Female",163,72,27,"Australia","Adidas",1,296,0,0,0
37,"Female",172,76,36,"Australia","Adidas",2,336,0,0,0
19,"Female",175,81,38,"Australia","Asics",1,255,0,0,0
34,"Male",146,57,59,"Australia","Asics",3,285,0,1,1
26,"Female",156,56,83,"Australia","Adidas",2,279,0,0,0
32,"Male",159,67,65,"UK","Nike",4,273,0,0,0
39,"Female",163,69,56,"Australia","Nike",3,370,0,0,0
43,"Female",162,69,38,"Australia","Adidas",3,326,0,0,0
34,"Female",163,69,48,"Australia","Adidas",3,283,0,1,1
29,"Female",196,88,44,"Australia","Adidas",0,NA,0,0,0
35,"Male",156,64,33,"Australia","Nike",2,277,0,0,0
30,"Male",177,70,30,"USA","Asics",3,330,0,0,0
26,"Male",171,74,17,"Australia","Adidas",1,273,0,0,0
30,"Male",179,82,74,"Australia","Brooks",2,313,1,1,1
43,"Male",167,70,79,"UK","Nike",3,293,0,0,0
29,"Male",172,72,24,"Australia","Saucony",3,268,0,0,0
27,"Female",175,73,28,"Australia","Nike",3,320,1,1,1
25,"Female",196,85,21,"Australia","Nike",3,254,0,1,1
27,"Male",168,75,35,"Australia","Asics",1,254,0,1,1
21,"Female",136,49,65,"Australia","Brooks",4,257,0,0,0
27,"Male",151,59,13,"Australia","Adidas",2,253,0,1,1
23,"Male",159,67,49,"Australia","Nike",1,207,0,0,0
31,"Male",169,76,51,"Australia","Saucony",2,322,0,0,1
33,"Male",168,74,50,"Australia","Saucony",1,269,0,0,0
49,"Female",143,57,9,"Australia","Nike",4,315,0,0,0
33,"Male",181,80,47,"Australia","Nike",1,277,0,0,1
33,"Female",152,57,49,"Australia","Brooks",1,319,0,0,0
25,"Female",146,59,33,"Australia","Brooks",2,299,0,0,0
19,"Male",172,75,40,"Australia","Nike",5,304,0,0,0
46,"Male",170,67,43,"Australia","Nike",2,344,0,0,0
20,"Female",162,63,23,"Kenya","Asics",1,236,0,0,0
31,"Female",187,86,53,"Australia","Brooks",3,387,0,0,0
29,"Female",167,72,22,"Australia","Nike",2,257,0,0,1
30,"Female",194,81,50,"UK","Saucony",2,267,0,0,0
46,"Female",173,64,45,"Australia","Brooks",4,324,0,0,0
24,"Female",160,68,19,"Australia","Nike",3,257,0,0,0
29,"Female",182,76,29,"Australia","Nike",5,285,0,0,1
35,"Male",178,80,29,"Australia","Brooks",2,289,0,0,0
45,"Female",190,94,39,"Australia","Asics",2,299,0,0,1
36,"Male",164,68,22,"Australia","Nike",1,344,0,0,0
25,"Female",171,74,25,"Australia","Saucony",3,245,0,0,0
21,"Male",165,77,78,"UK","Brooks",0,NA,0,0,0
25,"Female",175,71,27,"Australia","Nike",1,318,0,0,0
21,"Male",162,68,48,"Australia","Asics",1,280,0,0,0
29,"Male",163,70,54,"Australia","Nike",2,304,0,1,1
24,"Male",159,64,9,"Australia","Nike",3,298,0,0,0
33,"Male",164,63,29,"Germany","Saucony",3,222,0,0,0
21,"Male",194,86,22,"UK","Asics",2,222,0,0,0
24,"Male",171,65,32,"Australia","Asics",5,235,0,0,0
18,"Male",179,76,62,"Australia","Asics",1,195,0,0,0
37,"Female",168,65,54,"Australia","Brooks",4,284,0,0,0
35,"Female",177,83,25,"Australia","Saucony",2,304,0,0,0
35,"Female",172,70,21,"Australia","Nike",2,275,0,0,0
37,"Male",159,68,39,"Australia","Brooks",4,273,1,1,1
35,"Female",169,70,22,"Australia","Brooks",4,354,0,1,1
25,"Female",178,81,41,"Australia","Asics",5,254,0,0,0
32,"Female",152,54,30,"Australia","Saucony",0,NA,0,0,0
23,"Female",161,68,49,"Australia","Nike",2,265,0,0,0
47,"Male",196,87,13,"Australia","Saucony",6,363,0,0,0
